review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes
EV1162,Customer Support,EV Scooter,TVS iQube,North,7/4/2024,4,"Worried about battery degradation and replacement cost after warranty ends. Interior quality feels cheap for the price point, needs improvement.","Battery Life & Degradation, Design & Aesthetics"
EV1163,Social Media,EV Car,Tata Nexon EV,West,3/5/2025,4,"Over the air software updates are a great feature, keeps improving over time. Top speed is decent for city use but not enough for highway cruising.","Software & Connectivity, Performance & Ride Quality"
EV1164,Customer Support,EV Scooter,Hero Vida V1,Central,3/27/2024,4,I'm always worried about running out of charge before reaching my destination.,Range Anxiety
EV1165,Survey,EV Car,BYD Atto 3,North,10/5/2024,3,"Bluetooth connectivity drops frequently while riding, very frustrating. Compact size makes it easy to park and maneuver in city traffic.","Software & Connectivity, Design & Aesthetics"
EV1166,Customer Support,EV Scooter,Bajaj Chetak,South,6/8/2025,3,"Public chargers are often broken or occupied, need more charging stations urgently. Braking system feels sharp and responsive, regenerative braking works well. Build materials feel sturdy but the design is a bit too plain compared to rivals.","Charging Infrastructure, Performance & Ride Quality, Design & Aesthetics"
EV1167,Customer Support,EV Scooter,Ampere Magnus,North,8/13/2024,3,"The design looks futuristic and attracts a lot of attention on the road. Claimed range of 200 km is misleading, actual range is way less in city traffic.","Design & Aesthetics, Range Anxiety"
EV1168,Customer Support,EV Car,MG ZS EV,East,12/1/2024,5,Finding a working charging station in my city is still very difficult.,Charging Infrastructure
EV1169,Marketplace Review,EV Scooter,Hero Vida V1,South,5/12/2024,4,"Build materials feel sturdy but the design is a bit too plain compared to rivals. Read reports about battery fires, safety is my biggest concern before buying.","Design & Aesthetics, Safety Features"
EV1170,Marketplace Review,EV Scooter,Ola S1,North,3/22/2025,4,Battery range degrades faster than expected after just one year of use.,Range Anxiety
EV1171,Marketplace Review,EV Car,Hyundai Kona,Central,2/18/2025,4,"The design looks futuristic and attracts a lot of attention on the road. Spare parts availability is a major issue, waited a month for a replacement part.","Design & Aesthetics, Service & After-Sales"
EV1172,Social Media,EV Car,Hyundai Kona,Central,4/16/2025,4,Handling and stability at high speed feels very confident and safe.,Performance & Ride Quality
EV1173,Social Media,EV Scooter,Ola S1,West,2/14/2025,5,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV1174,Customer Support,EV Scooter,TVS iQube,South,12/7/2024,4,Battery performance is stable even after two years of heavy usage. Fast charging network needs serious expansion on highways. The vehicle has good crash test ratings which reassured my purchase decision.,"Battery Life & Degradation, Charging Infrastructure, Safety Features"
EV1175,Social Media,EV Scooter,Hero Vida V1,South,4/15/2024,3,Battery health dropped to 85% within 18 months of daily use. Customer support over phone is helpful and resolves issues quickly. Total cost of ownership is great once you factor in low maintenance and fuel savings.,"Battery Life & Degradation, Service & After-Sales, Price & Subsidy"
EV1176,Marketplace Review,EV Car,MG ZS EV,West,4/4/2025,5,Zero tailpipe emissions is the main reason I chose an electric vehicle. Build quality feels premium and the ride is extremely comfortable. Advanced safety features like ABS and traction control give peace of mind.,"Environmental Impact, Performance & Ride Quality, Safety Features"
EV1177,Customer Support,EV Scooter,Bajaj Chetak,East,2/27/2024,4,Handling and stability at high speed feels very confident and safe.,Performance & Ride Quality
EV1178,Marketplace Review,EV Scooter,Bajaj Chetak,North,2/28/2024,5,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV1179,Survey,EV Car,Tesla Model 3,Central,6/3/2025,3,Compact size makes it easy to park and maneuver in city traffic. Navigation system integrated with range prediction is genuinely useful.,"Design & Aesthetics, Software & Connectivity"
EV1180,Social Media,EV Car,Mahindra XUV400,East,5/2/2025,3,"Advanced safety features like ABS and traction control give peace of mind. Battery replacement cost is almost half the price of the vehicle, very concerning.","Safety Features, Battery Life & Degradation"
EV1181,Survey,EV Car,Hyundai Kona,Central,6/25/2024,4,"Claimed range of 5 km is misleading, actual range is way less in city traffic.",Range Anxiety
EV1182,Social Media,EV Scooter,Bajaj Chetak,East,1/16/2025,3,"Spare parts availability is a major issue, waited a month for a replacement part.",Service & After-Sales
EV1183,Survey,EV Scooter,TVS iQube,East,3/8/2024,4,Handling and stability at high speed feels very confident and safe.,Performance & Ride Quality
EV1184,Customer Support,EV Scooter,TVS iQube,Central,6/2/2024,4,Handling and stability at high speed feels very confident and safe.,Performance & Ride Quality
EV1185,Customer Support,EV Car,Hyundai Kona,West,5/12/2024,5,Switching to EV feels good knowing I'm reducing my carbon footprint.,Environmental Impact
EV1186,Marketplace Review,EV Scooter,Ampere Magnus,East,5/10/2024,4,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV1187,Customer Support,EV Scooter,Ampere Magnus,North,1/6/2025,4,"There are very few authorized service centers, had to travel 250 km for repair. Battery replacement cost is almost half the price of the vehicle, very concerning.","Service & After-Sales, Battery Life & Degradation"
EV1188,Social Media,EV Car,MG ZS EV,South,3/20/2024,4,Customer support over phone is helpful and resolves issues quickly. Finding a working charging station in my city is still very difficult.,"Service & After-Sales, Charging Infrastructure"
EV1189,Social Media,EV Scooter,Ampere Magnus,Central,1/20/2025,4,"No proper information on how battery degrades over time, company should be transparent. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Read reports about battery fires, safety is my biggest concern before buying.","Battery Life & Degradation, Environmental Impact, Safety Features"
EV1190,Marketplace Review,EV Scooter,Ola S1,East,8/31/2024,3,"Over the air software updates are a great feature, keeps improving over time. Customer support over phone is helpful and resolves issues quickly. Zero tailpipe emissions is the main reason I chose an electric vehicle.","Software & Connectivity, Service & After-Sales, Environmental Impact"
EV1191,Social Media,EV Scooter,Bajaj Chetak,East,3/27/2025,5,"Smart key and app based lock features work flawlessly, very convenient.",Software & Connectivity
EV1192,Marketplace Review,EV Scooter,Bajaj Chetak,South,7/23/2024,3,Concerned about environmental impact of battery disposal and recycling. Worried about battery degradation and replacement cost after warranty ends.,"Environmental Impact, Battery Life & Degradation"
EV1193,Survey,EV Scooter,TVS iQube,Central,5/7/2024,5,"After sales support has been excellent, quick response and doorstep service. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Battery performance is stable even after two years of heavy usage.","Service & After-Sales, Charging Infrastructure, Battery Life & Degradation"
EV1194,Survey,EV Car,Mahindra XUV400,South,4/6/2025,4,Acceleration is smooth and instant torque makes overtaking effortless.,Performance & Ride Quality
EV1195,Marketplace Review,EV Scooter,Ola S1,Central,1/17/2025,4,Insurance premium for EV is surprisingly high compared to petrol vehicles.,Price & Subsidy
EV1196,Social Media,EV Car,Hyundai Kona,North,11/22/2024,5,"Love the app that shows nearby charging stations, very convenient feature.",Charging Infrastructure
EV1197,Survey,EV Car,MG ZS EV,East,4/28/2025,4,"Battery replacement cost is almost half the price of the vehicle, very concerning. Navigation system integrated with range prediction is genuinely useful.","Battery Life & Degradation, Software & Connectivity"
EV1198,Survey,EV Car,Tata Nexon EV,East,8/8/2024,3,"Worried about battery degradation and replacement cost after warranty ends. The vehicle has good crash test ratings which reassured my purchase decision. Interior quality feels cheap for the price point, needs improvement.","Battery Life & Degradation, Safety Features, Design & Aesthetics"
EV1199,Survey,EV Scooter,Ola S1,South,3/5/2025,3,"Switching to EV feels good knowing I'm reducing my carbon footprint. The companion app keeps crashing, needs urgent software updates.","Environmental Impact, Software & Connectivity"
EV1200,Survey,EV Scooter,Ampere Magnus,Central,9/4/2024,4,The battery warranty of 300 years gives me confidence in long term reliability.,Battery Life & Degradation
EV1201,Customer Support,EV Car,BYD Atto 3,South,3/2/2025,4,"Worried about battery degradation and replacement cost after warranty ends. Finding a working charging station in my city is still very difficult. Noise levels are impressively low, riding experience is very smooth and quiet.","Battery Life & Degradation, Charging Infrastructure, Performance & Ride Quality"
EV1202,Marketplace Review,EV Scooter,Ola S1,East,9/16/2024,4,"AC usage kills the range, on hot days I barely get half the claimed distance.",Range Anxiety
EV1203,Social Media,EV Car,Hyundai Kona,North,12/6/2024,4,Worried about battery degradation and replacement cost after warranty ends.,Battery Life & Degradation
EV1204,Customer Support,EV Scooter,Ampere Magnus,South,4/20/2025,4,"Smart key and app based lock features work flawlessly, very convenient. Battery health dropped to 85% within 18 months of daily use.","Software & Connectivity, Battery Life & Degradation"
EV1205,Marketplace Review,EV Car,Tesla Model 3,North,10/27/2024,5,"Price after subsidy is still higher than a comparable petrol scooter. The real world range is much lower than advertised, I only get 250 km on a full charge.","Price & Subsidy, Range Anxiety"
EV1206,Marketplace Review,EV Scooter,Ampere Magnus,Central,4/29/2025,4,"Had a great experience with the service team, they explained everything clearly. Claimed range of 200 km is misleading, actual range is way less in city traffic.","Service & After-Sales, Range Anxiety"
EV1207,Customer Support,EV Scooter,Ola S1,East,5/7/2024,5,"Noise levels are impressively low, riding experience is very smooth and quiet. Build materials feel sturdy but the design is a bit too plain compared to rivals.","Performance & Ride Quality, Design & Aesthetics"
EV1208,Customer Support,EV Scooter,Bajaj Chetak,South,5/23/2025,4,Touchscreen infotainment system lags and is not very intuitive to use.,Software & Connectivity
EV1209,Marketplace Review,EV Scooter,Ola S1,North,3/16/2025,3,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact
EV1210,Survey,EV Scooter,TVS iQube,North,12/1/2024,2,"Spare parts availability is a major issue, waited a month for a replacement part. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Service & After-Sales, Environmental Impact"
EV1211,Marketplace Review,EV Scooter,Ather 450X,East,4/2/2025,4,"For daily commute the range is fine but long trips are stressful because of low range. Braking system feels sharp and responsive, regenerative braking works well.","Range Anxiety, Performance & Ride Quality"
EV1212,Marketplace Review,EV Car,Tata Nexon EV,East,6/9/2025,5,Battery health dropped to 85% within 18 months of daily use. Battery range degrades faster than expected after just one year of use.,"Battery Life & Degradation, Range Anxiety"
EV1213,Survey,EV Car,MG ZS EV,South,1/10/2025,5,"Noise levels are impressively low, riding experience is very smooth and quiet.",Performance & Ride Quality
