review_id,product_type,brand,rating,feedback_text,bert_topic,bert_topic_label,bert_topic_confidence
EV1140,EV Scooter,Ampere Magnus,4,"Service center staff are not well trained to handle EV specific issues. Interior quality feels cheap for the price point, needs improvement.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV1141,EV Car,Tata Nexon EV,5,Home charging setup was expensive and took weeks to install. Insurance premium for EV is surprisingly high compared to petrol vehicles.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV1142,EV Scooter,TVS iQube,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV1143,EV Car,Mahindra XUV400,3,"Build quality feels premium and the ride is extremely comfortable. For the price, I expected better build quality and more features.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.010276079635631492
EV1144,EV Car,Hyundai Kona,4,For daily commute the range is fine but long trips are stressful because of low range.,1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1145,EV Scooter,Ather 450X,5,The upfront price is high but government subsidy makes it affordable.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.0016671447455372335
EV1146,EV Car,Hyundai Kona,3,Fast charging network needs serious expansion on highways.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1147,EV Car,MG ZS EV,4,"Had a great experience with the service team, they explained everything clearly.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",1.0
EV1148,EV Car,MG ZS EV,5,I'm always worried about running out of charge before reaching my destination.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.04144897205024384
EV1149,EV Car,Hyundai Kona,5,I'm always worried about running out of charge before reaching my destination.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.04150388737831082
EV1150,EV Scooter,Ola S1,4,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008566029537101697
EV1151,EV Scooter,Bajaj Chetak,5,"Over the air software updates are a great feature, keeps improving over time. Heard about a thermal runaway incident, this has shaken my trust in EV safety.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV1152,EV Car,Tesla Model 3,3,"For daily commute the range is fine but long trips are stressful because of low range. Bluetooth connectivity drops frequently while riding, very frustrating.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1153,EV Car,Mahindra XUV400,4,Handling and stability at high speed feels very confident and safe. Battery health dropped to 85% within 18 months of daily use.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1154,EV Scooter,Ampere Magnus,3,"Service center staff are not well trained to handle EV specific issues. Smart key and app based lock features work flawlessly, very convenient. Build materials feel sturdy but the design is a bit too plain compared to rivals.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV1155,EV Car,Tesla Model 3,4,"Resale value of electric vehicles is still uncertain, worried about depreciation. LED lighting and digital dashboard give it a premium, modern look.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.04643143472602833
EV1156,EV Scooter,Bajaj Chetak,5,Loved the color options and the overall styling of the vehicle.,24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",0.03307091894633559
EV1157,EV Scooter,TVS iQube,4,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008551271194356396
EV1158,EV Car,Mahindra XUV400,4,"Stability control on wet roads is impressive and inspires confidence. Range drops badly in winter, I lost almost 30% range in cold weather. Noise levels are impressively low, riding experience is very smooth and quiet.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV1159,EV Scooter,Hero Vida V1,4,Concerned about environmental impact of battery disposal and recycling.,12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",1.0
EV1160,EV Scooter,Ola S1,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Love the app that shows nearby charging stations, very convenient feature.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.04670698653077334
EV1161,EV Car,Hyundai Kona,4,"Switching to EV feels good knowing I'm reducing my carbon footprint. There are very few authorized service centers, had to travel 200 km for repair.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV1162,EV Scooter,TVS iQube,4,"Worried about battery degradation and replacement cost after warranty ends. Interior quality feels cheap for the price point, needs improvement.",21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",1.0
EV1163,EV Car,Tata Nexon EV,4,"Over the air software updates are a great feature, keeps improving over time. Top speed is decent for city use but not enough for highway cruising.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV1164,EV Scooter,Hero Vida V1,4,I'm always worried about running out of charge before reaching my destination.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.04145315130187156
EV1165,EV Car,BYD Atto 3,3,"Bluetooth connectivity drops frequently while riding, very frustrating. Compact size makes it easy to park and maneuver in city traffic.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV1166,EV Scooter,Bajaj Chetak,3,"Public chargers are often broken or occupied, need more charging stations urgently. Braking system feels sharp and responsive, regenerative braking works well. Build materials feel sturdy but the design is a bit too plain compared to rivals.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008688488066960228
EV1167,EV Scooter,Ampere Magnus,3,"The design looks futuristic and attracts a lot of attention on the road. Claimed range of 200 km is misleading, actual range is way less in city traffic.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1168,EV Car,MG ZS EV,5,Finding a working charging station in my city is still very difficult.,0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",1.0
EV1169,EV Scooter,Hero Vida V1,4,"Build materials feel sturdy but the design is a bit too plain compared to rivals. Read reports about battery fires, safety is my biggest concern before buying.",14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV1170,EV Scooter,Ola S1,4,Battery range degrades faster than expected after just one year of use.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV1171,EV Car,Hyundai Kona,4,"The design looks futuristic and attracts a lot of attention on the road. Spare parts availability is a major issue, waited a month for a replacement part.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV1172,EV Car,Hyundai Kona,4,Handling and stability at high speed feels very confident and safe.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1173,EV Scooter,Ola S1,5,Advanced safety features like ABS and traction control give peace of mind.,10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.001496688970608532
EV1174,EV Scooter,TVS iQube,4,Battery performance is stable even after two years of heavy usage. Fast charging network needs serious expansion on highways. The vehicle has good crash test ratings which reassured my purchase decision.,8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",0.08821258883207145
EV1175,EV Scooter,Hero Vida V1,3,Battery health dropped to 85% within 18 months of daily use. Customer support over phone is helpful and resolves issues quickly. Total cost of ownership is great once you factor in low maintenance and fuel savings.,13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",0.9395052512267829
EV1176,EV Car,MG ZS EV,5,Zero tailpipe emissions is the main reason I chose an electric vehicle. Build quality feels premium and the ride is extremely comfortable. Advanced safety features like ABS and traction control give peace of mind.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV1177,EV Scooter,Bajaj Chetak,4,Handling and stability at high speed feels very confident and safe.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1178,EV Scooter,Bajaj Chetak,5,"Braking system feels sharp and responsive, regenerative braking works well.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV1179,EV Car,Tesla Model 3,3,Compact size makes it easy to park and maneuver in city traffic. Navigation system integrated with range prediction is genuinely useful.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.029197366678673498
EV1180,EV Car,Mahindra XUV400,3,"Advanced safety features like ABS and traction control give peace of mind. Battery replacement cost is almost half the price of the vehicle, very concerning.",10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.9047519014447105
EV1181,EV Car,Hyundai Kona,4,"Claimed range of 5 km is misleading, actual range is way less in city traffic.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1182,EV Scooter,Bajaj Chetak,3,"Spare parts availability is a major issue, waited a month for a replacement part.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.19192299272363234
EV1183,EV Scooter,TVS iQube,4,Handling and stability at high speed feels very confident and safe.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1184,EV Scooter,TVS iQube,4,Handling and stability at high speed feels very confident and safe.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
