review_id,product_type,brand,rating,feedback_text,lda_topic,lda_topic_label,lda_topic_confidence
EV1154,EV Scooter,Ampere Magnus,3,"Service center staff are not well trained to handle EV specific issues. Smart key and app based lock features work flawlessly, very convenient. Build materials feel sturdy but the design is a bit too plain compared to rivals.",6,"Topic 6: charging, battery, almost, tier, use",0.3678975935815292
EV1155,EV Car,Tesla Model 3,4,"Resale value of electric vehicles is still uncertain, worried about depreciation. LED lighting and digital dashboard give it a premium, modern look.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.6285794507915894
EV1156,EV Scooter,Bajaj Chetak,5,Loved the color options and the overall styling of the vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9099999999467664
EV1157,EV Scooter,TVS iQube,4,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9499990601920162
EV1158,EV Car,Mahindra XUV400,4,"Stability control on wet roads is impressive and inspires confidence. Range drops badly in winter, I lost almost 30% range in cold weather. Noise levels are impressively low, riding experience is very smooth and quiet.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.3567527846712086
EV1159,EV Scooter,Hero Vida V1,4,Concerned about environmental impact of battery disposal and recycling.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249986153687703
EV1160,EV Scooter,Ola S1,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Love the app that shows nearby charging stations, very convenient feature.",6,"Topic 6: charging, battery, almost, tier, use",0.603997955706627
EV1161,EV Car,Hyundai Kona,4,"Switching to EV feels good knowing I'm reducing my carbon footprint. There are very few authorized service centers, had to travel 200 km for repair.",2,"Topic 2: feel, quality, range, support, quality feel",0.5478968536737456
EV1162,EV Scooter,TVS iQube,4,"Worried about battery degradation and replacement cost after warranty ends. Interior quality feels cheap for the price point, needs improvement.",2,"Topic 2: feel, quality, range, support, quality feel",0.48855583273888425
EV1163,EV Car,Tata Nexon EV,4,"Over the air software updates are a great feature, keeps improving over time. Top speed is decent for city use but not enough for highway cruising.",6,"Topic 6: charging, battery, almost, tier, use",0.4966834110090367
EV1164,EV Scooter,Hero Vida V1,4,I'm always worried about running out of charge before reaching my destination.,5,"Topic 5: battery, center, service center, service, safety",0.924998492825782
EV1165,EV Car,BYD Atto 3,3,"Bluetooth connectivity drops frequently while riding, very frustrating. Compact size makes it easy to park and maneuver in city traffic.",1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.5592598374985164
EV1166,EV Scooter,Bajaj Chetak,3,"Public chargers are often broken or occupied, need more charging stations urgently. Braking system feels sharp and responsive, regenerative braking works well. Build materials feel sturdy but the design is a bit too plain compared to rivals.",6,"Topic 6: charging, battery, almost, tier, use",0.34392444541364703
EV1167,EV Scooter,Ampere Magnus,3,"The design looks futuristic and attracts a lot of attention on the road. Claimed range of 200 km is misleading, actual range is way less in city traffic.",2,"Topic 2: feel, quality, range, support, quality feel",0.9709667833660867
EV1168,EV Car,MG ZS EV,5,Finding a working charging station in my city is still very difficult.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9249982638755785
EV1169,EV Scooter,Hero Vida V1,4,"Build materials feel sturdy but the design is a bit too plain compared to rivals. Read reports about battery fires, safety is my biggest concern before buying.",6,"Topic 6: charging, battery, almost, tier, use",0.531749991068577
EV1170,EV Scooter,Ola S1,4,Battery range degrades faster than expected after just one year of use.,4,"Topic 4: software, month, year, battery, keep",0.9357083870557028
EV1171,EV Car,Hyundai Kona,4,"The design looks futuristic and attracts a lot of attention on the road. Spare parts availability is a major issue, waited a month for a replacement part.",3,"Topic 3: safety, use, highway, part, feature",0.5381014204553953
EV1172,EV Car,Hyundai Kona,4,Handling and stability at high speed feels very confident and safe.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.935713476160822
EV1173,EV Scooter,Ola S1,5,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.9499995847169762
EV1174,EV Scooter,TVS iQube,4,Battery performance is stable even after two years of heavy usage. Fast charging network needs serious expansion on highways. The vehicle has good crash test ratings which reassured my purchase decision.,6,"Topic 6: charging, battery, almost, tier, use",0.35284576037442794
EV1175,EV Scooter,Hero Vida V1,3,Battery health dropped to 85% within 18 months of daily use. Customer support over phone is helpful and resolves issues quickly. Total cost of ownership is great once you factor in low maintenance and fuel savings.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.3981857933369955
EV1176,EV Car,MG ZS EV,5,Zero tailpipe emissions is the main reason I chose an electric vehicle. Build quality feels premium and the ride is extremely comfortable. Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.3964879731120792
EV1177,EV Scooter,Bajaj Chetak,4,Handling and stability at high speed feels very confident and safe.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.935713476160822
EV1178,EV Scooter,Bajaj Chetak,5,"Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.9499996877228652
EV1179,EV Car,Tesla Model 3,3,Compact size makes it easy to park and maneuver in city traffic. Navigation system integrated with range prediction is genuinely useful.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.9689651492663788
EV1180,EV Car,Mahindra XUV400,3,"Advanced safety features like ABS and traction control give peace of mind. Battery replacement cost is almost half the price of the vehicle, very concerning.",3,"Topic 3: safety, use, highway, part, feature",0.5439899413816206
EV1181,EV Car,Hyundai Kona,4,"Claimed range of 5 km is misleading, actual range is way less in city traffic.",2,"Topic 2: feel, quality, range, support, quality feel",0.9499974069039536
EV1182,EV Scooter,Bajaj Chetak,3,"Spare parts availability is a major issue, waited a month for a replacement part.",3,"Topic 3: safety, use, highway, part, feature",0.9499992060228337
EV1183,EV Scooter,TVS iQube,4,Handling and stability at high speed feels very confident and safe.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.935713476160822
EV1184,EV Scooter,TVS iQube,4,Handling and stability at high speed feels very confident and safe.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.935713476160822
EV1185,EV Car,Hyundai Kona,5,Switching to EV feels good knowing I'm reducing my carbon footprint.,2,"Topic 2: feel, quality, range, support, quality feel",0.9249995059626489
EV1186,EV Scooter,Ampere Magnus,4,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.9499995847169762
EV1187,EV Scooter,Ampere Magnus,4,"There are very few authorized service centers, had to travel 250 km for repair. Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5457614716479715
EV1188,EV Car,MG ZS EV,4,Customer support over phone is helpful and resolves issues quickly. Finding a working charging station in my city is still very difficult.,2,"Topic 2: feel, quality, range, support, quality feel",0.5503510115602023
EV1189,EV Scooter,Ampere Magnus,4,"No proper information on how battery degrades over time, company should be transparent. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Read reports about battery fires, safety is my biggest concern before buying.",5,"Topic 5: battery, center, service center, service, safety",0.5962645050108428
EV1190,EV Scooter,Ola S1,3,"Over the air software updates are a great feature, keeps improving over time. Customer support over phone is helpful and resolves issues quickly. Zero tailpipe emissions is the main reason I chose an electric vehicle.",6,"Topic 6: charging, battery, almost, tier, use",0.6474472387148172
EV1191,EV Scooter,Bajaj Chetak,5,"Smart key and app based lock features work flawlessly, very convenient.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9499989773125966
EV1192,EV Scooter,Bajaj Chetak,3,Concerned about environmental impact of battery disposal and recycling. Worried about battery degradation and replacement cost after warranty ends.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5339976726187488
EV1193,EV Scooter,TVS iQube,5,"After sales support has been excellent, quick response and doorstep service. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Battery performance is stable even after two years of heavy usage.",6,"Topic 6: charging, battery, almost, tier, use",0.6591500386681189
EV1194,EV Car,Mahindra XUV400,4,Acceleration is smooth and instant torque makes overtaking effortless.,4,"Topic 4: software, month, year, battery, keep",0.9357133527421988
EV1195,EV Scooter,Ola S1,4,Insurance premium for EV is surprisingly high compared to petrol vehicles.,8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249977907310836
EV1196,EV Car,Hyundai Kona,5,"Love the app that shows nearby charging stations, very convenient feature.",6,"Topic 6: charging, battery, almost, tier, use",0.943748039404446
EV1197,EV Car,MG ZS EV,4,"Battery replacement cost is almost half the price of the vehicle, very concerning. Navigation system integrated with range prediction is genuinely useful.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.4958463484000323
EV1198,EV Car,Tata Nexon EV,3,"Worried about battery degradation and replacement cost after warranty ends. The vehicle has good crash test ratings which reassured my purchase decision. Interior quality feels cheap for the price point, needs improvement.",2,"Topic 2: feel, quality, range, support, quality feel",0.3480042112637371
EV1199,EV Scooter,Ola S1,3,"Switching to EV feels good knowing I'm reducing my carbon footprint. The companion app keeps crashing, needs urgent software updates.",4,"Topic 4: software, month, year, battery, keep",0.5444126228761434
EV1200,EV Scooter,Ampere Magnus,4,The battery warranty of 300 years gives me confidence in long term reliability.,4,"Topic 4: software, month, year, battery, keep",0.9437480073525252
EV1201,EV Car,BYD Atto 3,4,"Worried about battery degradation and replacement cost after warranty ends. Finding a working charging station in my city is still very difficult. Noise levels are impressively low, riding experience is very smooth and quiet.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.6104652548432954
