review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes,clean_text_classical,clean_text_bert,lda_topic,lda_topic_confidence,lda_topic_label,nmf_topic,nmf_topic_confidence,nmf_topic_label,bert_topic,bert_topic_confidence,bert_topic_label
EV1055,Customer Support,EV Scooter,Ola S1,Central,11/17/2024,4,"Charging takes too long, almost 6 hours for a full charge at home.",Charging Infrastructure,charging take long almost hour full charge home,"Charging takes too long, almost 6 hours for a full charge at home.",6,0.94374764,"Topic 6: charging, battery, almost, tier, use",1,0.04253604,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",11,0.010413899101479138,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently"
EV1056,Marketplace Review,EV Scooter,Hero Vida V1,East,2/16/2025,4,Customer support over phone is helpful and resolves issues quickly.,Service & After-Sales,customer support phone helpful resolve issue quickly,Customer support over phone is helpful and resolves issues quickly.,2,0.935713818,"Topic 2: feel, quality, range, support, quality feel",7,0.029696184,"Topic 7: riding, low, smooth, level, impressively",0,1.0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic"
EV1057,Marketplace Review,EV Car,MG ZS EV,West,6/27/2024,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",Environmental Impact,energy used charge come mostly coal region defeat purpose somewhat,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,0.954999819,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.428435062,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",6,1.0,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV1058,Survey,EV Scooter,Bajaj Chetak,East,10/20/2024,3,Insurance premium for EV is surprisingly high compared to petrol vehicles.,Price & Subsidy,insurance premium surprisingly high compared petrol,Insurance premium for EV is surprisingly high compared to petrol vehicles.,8,0.924997791,"Topic 8: range, drop, defeat purpose, energy, energy used",7,0.026150544,"Topic 7: riding, low, smooth, level, impressively",16,1.0,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance"
EV1059,Marketplace Review,EV Scooter,Bajaj Chetak,West,8/6/2024,5,"Stability control on wet roads is impressive and inspires confidence. The companion app keeps crashing, needs urgent software updates. The battery warranty of 20 years gives me confidence in long term reliability.","Safety Features, Software & Connectivity, Battery Life & Degradation",stability control wet road impressive inspires confidence companion app keep crashing need urgent software update battery warranty year give confidence long term reliability,"Stability control on wet roads is impressive and inspires confidence. The companion app keeps crashing, needs urgent software updates. The battery warranty of 20 years gives me confidence in long term reliability.",4,0.656413379,"Topic 4: software, month, year, battery, keep",6,0.236659012,"Topic 6: app, keep, update, software update, need",17,0.8695288450621866,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software"
EV1060,Social Media,EV Scooter,Ola S1,East,8/18/2024,4,The upfront price is high but government subsidy makes it affordable. Battery health dropped to 85% within 18 months of daily use. Battery range degrades faster than expected after just one year of use.,"Price & Subsidy, Battery Life & Degradation, Range Anxiety",upfront price high government subsidy make affordable battery health dropped within month daily use battery range degrades faster expected year use,The upfront price is high but government subsidy makes it affordable. Battery health dropped to 85% within 18 months of daily use. Battery range degrades faster than expected after just one year of use.,6,0.330485816,"Topic 6: charging, battery, almost, tier, use",4,0.24456312,"Topic 4: use, daily use, daily, dropped, within month",13,1.0,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily"
EV1061,Marketplace Review,EV Car,Mahindra XUV400,Central,7/18/2024,3,"Storage space under the seat is very limited, not practical for daily use.",Design & Aesthetics,storage space seat limited practical daily use,"Storage space under the seat is very limited, not practical for daily use.",3,0.93571352,"Topic 3: safety, use, highway, part, feature",4,0.148974955,"Topic 4: use, daily use, daily, dropped, within month",5,1.0,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time"
EV1062,Social Media,EV Scooter,Ather 450X,North,4/19/2024,4,"Interior quality feels cheap for the price point, needs improvement.",Design & Aesthetics,interior quality feel cheap price point need improvement,"Interior quality feels cheap for the price point, needs improvement.",2,0.943749083,"Topic 2: feel, quality, range, support, quality feel",6,0.051361379,"Topic 6: app, keep, update, software update, need",18,1.0,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags"
EV1063,Marketplace Review,EV Car,Tesla Model 3,North,9/12/2024,4,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,Charging Infrastructure,charging infrastructure tier tier city almost non existent,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,0.943748493,"Topic 6: charging, battery, almost, tier, use",0,0.022957622,"Topic 0: cost, replacement cost, replacement, price, battery",16,1.0,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance"
EV1064,Customer Support,EV Car,Mahindra XUV400,West,5/31/2025,4,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics,led lighting digital dashboard give premium modern look,"LED lighting and digital dashboard give it a premium, modern look.",0,0.943748755,"Topic 0: cost, battery, replacement cost, replacement, city",9,0.145980317,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",20,0.04841093981619801,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused"
EV1065,Marketplace Review,EV Scooter,Ather 450X,West,9/22/2024,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,Price & Subsidy,subsidy scheme state got delayed discount amount reduced suddenly,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,4,0.949999791,"Topic 4: software, month, year, battery, keep",8,0.01521382,"Topic 8: service, service center, center, appointment long, center needed",15,1.0,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got"
EV1066,Social Media,EV Scooter,Hero Vida V1,East,3/26/2025,4,"Charging takes too long, almost 6 hours for a full charge at home.",Charging Infrastructure,charging take long almost hour full charge home,"Charging takes too long, almost 6 hours for a full charge at home.",6,0.94374764,"Topic 6: charging, battery, almost, tier, use",1,0.04253604,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",11,0.01035911508725247,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently"
EV1067,Customer Support,EV Car,Hyundai Kona,East,3/23/2024,4,Battery health dropped to 85% within 18 months of daily use.,Battery Life & Degradation,battery health dropped within month daily use,Battery health dropped to 85% within 18 months of daily use.,6,0.935712492,"Topic 6: charging, battery, almost, tier, use",4,0.39372037,"Topic 4: use, daily use, daily, dropped, within month",13,1.0,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily"
EV1068,Social Media,EV Car,Mahindra XUV400,South,3/6/2024,4,"Loved the color options and the overall styling of the vehicle. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Design & Aesthetics, Environmental Impact",loved color option overall styling energy used charge come mostly coal region defeat purpose somewhat,"Loved the color options and the overall styling of the vehicle. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,0.652148128,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.346279758,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",6,0.03322679428343825,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV1069,Survey,EV Scooter,Bajaj Chetak,South,3/6/2025,5,"LED lighting and digital dashboard give it a premium, modern look. For daily commute the range is fine but long trips are stressful because of low range.","Design & Aesthetics, Range Anxiety",led lighting digital dashboard give premium modern look daily commute range fine long trip stressful low range,"LED lighting and digital dashboard give it a premium, modern look. For daily commute the range is fine but long trips are stressful because of low range.",0,0.972726309,"Topic 0: cost, battery, replacement cost, replacement, city",9,0.097918915,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",1,0.0490538493762132,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV1070,Customer Support,EV Scooter,Ola S1,East,2/3/2025,5,Compact size makes it easy to park and maneuver in city traffic.,Design & Aesthetics,compact size make easy park maneuver city traffic,Compact size makes it easy to park and maneuver in city traffic.,1,0.943749361,"Topic 1: range, system, genuinely, useful, genuinely useful",0,0.030857381,"Topic 0: cost, replacement cost, replacement, price, battery",2,0.09136192607106415,"Topic 2: makes, high, size makes, park, easy, maneuver"
